date,year,area_id,area_name,display_name,area,lat,lon,property_type,txn_count,median_pps,median_price,median_area_sqft
2021-11-01,2021,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Unit,14,7863.13,459725.00,58.09
2021-11-01,2021,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Villa,72,9063.34,2687500.00,295.65
2021-11-01,2021,207,Warsan Fourth,Al Warsan 4,Al Warsan 4,25.13,55.41,Unit,30,6398.74,344442.50,53.83
2021-11-01,2021,210,Zaabeel Second,Zabeel 2,Zabeel 2,25.23,55.29,Unit,52,23202.56,1492388.50,64.32
2021-12-01,2021,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Unit,20,8611.20,1317600.00,153.01
2021-12-01,2021,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,312,9334.64,1201815.50,128.74
2021-12-01,2021,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,12,8138.50,1515225.50,187.62
2021-12-01,2021,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,212,12539.04,522250.00,41.66
2021-12-01,2021,20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,25.15,55.25,Unit,12,5340.83,1017500.00,189.61
2021-12-01,2021,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Land,23,11569.44,1666000.00,144.00
2021-12-01,2021,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,27,6640.62,425000.00,64.00
2021-12-01,2021,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,20,5382.00,1710346.00,317.79
2021-12-01,2021,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,116,6804.43,530000.00,78.17
2021-12-01,2021,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,114,12875.12,1845000.00,143.30
2021-12-01,2021,31,Al Hebiah Second,,Al Hebiah Second,,,Unit,18,12808.13,568858.00,44.41
2021-12-01,2021,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Land,25,13550.72,1870000.00,138.00
2021-12-01,2021,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,48,11043.92,1360500.00,123.19
2021-12-01,2021,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,11,8461.71,2252000.00,266.14
2021-12-01,2021,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,23,8611.61,1916600.00,222.56
2021-12-01,2021,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,213,20400.00,3237888.00,158.72
2021-12-01,2021,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Land,22,13691.87,4708000.00,343.87
2021-12-01,2021,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,259,18045.22,1391828.00,77.13
2021-12-01,2021,79,Al Safouh Second,,Al Safouh Second,,,Unit,103,24371.84,5183159.00,212.67
2021-12-01,2021,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,34,8372.13,3220000.00,383.94
2021-12-01,2021,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,195,10208.48,734704.00,71.97
2021-12-01,2021,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,14,7463.87,6250000.00,836.84
2021-12-01,2021,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,15,13804.53,500000.00,36.22
2021-12-01,2021,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,32,12404.10,1700000.00,137.05
2021-12-01,2021,95,Al Warsan First,International City,International City,25.17,55.42,Unit,112,4710.63,268500.00,57.00
2021-12-01,2021,98,Al Wasl,Al Wasl (City Walk area),Al Wasl (City Walk area),25.20,55.26,Unit,27,32707.91,772888.00,23.63
2021-12-01,2021,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,13,8096.23,1750000.00,216.15
2021-12-01,2021,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Unit,12,8984.65,610000.00,68.70
2021-12-01,2021,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,139,8911.80,1710888.00,191.98
2021-12-01,2021,102,Al Yufrah 1,,Al Yufrah 1,25.00,55.44,Villa,27,8125.79,1413888.00,174.00
2021-12-01,2021,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Land,44,7444.73,1179500.00,158.80
2021-12-01,2021,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Villa,19,7929.44,890000.00,112.24
2021-12-01,2021,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Land,27,7519.60,844000.00,112.24
2021-12-01,2021,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Villa,12,7607.36,1907000.00,248.75
2021-12-01,2021,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,316,24802.80,1838888.00,74.14
2021-12-01,2021,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,492,15118.47,951268.00,62.93
2021-12-01,2021,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Land,44,8570.91,30000000.00,3504.53
2021-12-01,2021,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Unit,114,15024.03,1607547.00,107.00
2021-12-01,2021,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Villa,42,11698.16,4042522.00,345.49
2021-12-01,2021,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Land,166,6522.96,1718800.00,263.50
2021-12-01,2021,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,110,10552.27,672528.50,63.60
2021-12-01,2021,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Villa,15,8879.12,2020000.00,227.50
2021-12-01,2021,135,Jabal Ali Industrial Second,,Jabal Ali Industrial Second,,,Unit,21,10501.29,682689.00,65.01
2021-12-01,2021,138,Jumeirah First,Jumeirah 1,Jumeirah 1,25.22,55.26,Unit,14,22301.52,2500000.00,112.10
2021-12-01,2021,139,Jumeirah Second,,Jumeirah Second,,,Unit,14,51830.94,15509310.00,299.23
2021-12-01,2021,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Unit,20,7829.38,254050.00,32.61
2021-12-01,2021,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Villa,25,7580.59,1022925.00,134.94
2021-12-01,2021,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,530,23549.85,2485000.00,105.52
2021-12-01,2021,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,31,9391.99,570000.00,60.69
2021-12-01,2021,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Villa,15,13625.16,4700000.00,344.95
2021-12-01,2021,152,Muhaisanah First,,Muhaisanah First,,,Unit,39,12227.33,1090800.00,89.21
2021-12-01,2021,164,Nad Al Shiba Third,Nad Al Sheba 3,Nad Al Sheba 3,25.15,55.36,Land,53,5721.22,2688000.00,469.83
2021-12-01,2021,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,68,6303.37,525000.00,83.30
2021-12-01,2021,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Land,10,4144.11,369799.50,89.23
2021-12-01,2021,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,128,26805.16,2885764.50,107.85
2021-12-01,2021,198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,25.14,55.20,Unit,12,18780.46,3001000.00,161.60
2021-12-01,2021,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,20,9813.50,429700.00,43.78
2021-12-01,2021,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Villa,10,5125.36,3650000.00,716.08
2021-12-01,2021,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Land,82,9433.67,5074888.00,537.74
2021-12-01,2021,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,40,6554.24,580115.50,88.51
2021-12-01,2021,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,189,9105.53,2364888.00,259.72
2021-12-01,2021,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,24,7196.16,4475000.00,619.99
2021-12-01,2021,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Unit,22,7611.78,494843.50,65.04
2021-12-01,2021,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Villa,58,8190.65,2320000.00,283.25
2021-12-01,2021,207,Warsan Fourth,Al Warsan 4,Al Warsan 4,25.13,55.41,Unit,15,6682.09,260000.00,38.91
2021-12-01,2021,210,Zaabeel Second,Zabeel 2,Zabeel 2,25.23,55.29,Unit,34,23570.39,2805269.50,119.00
2022-01-01,2022,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Unit,15,9812.46,1240000.00,126.37
2022-01-01,2022,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,10,4279.17,2725000.00,636.83
2022-01-01,2022,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,313,9400.03,575000.00,61.17
2022-01-01,2022,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,14,9294.25,1598014.00,171.30
2022-01-01,2022,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,202,12716.65,546000.00,42.94
2022-01-01,2022,20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,25.15,55.25,Unit,10,5965.09,490000.00,82.27
2022-01-01,2022,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Land,311,11569.44,1666000.00,144.00
2022-01-01,2022,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,15,5792.47,1596230.00,275.57
2022-01-01,2022,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Land,38,11684.47,8719500.00,746.90
2022-01-01,2022,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,60,6415.18,265000.00,41.31
2022-01-01,2022,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,46,12176.86,1780500.00,146.22
2022-01-01,2022,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Land,11,11300.00,1695000.00,150.00
2022-01-01,2022,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,39,12823.90,485000.00,37.82
2022-01-01,2022,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,16,8500.19,3300000.00,386.99
2022-01-01,2022,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,15,10415.31,642000.00,61.64
2022-01-01,2022,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,213,19355.02,2209569.00,114.16
2022-01-01,2022,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Land,10,6727.40,4394447.50,652.47
2022-01-01,2022,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,345,18094.07,619360.00,34.23
2022-01-01,2022,79,Al Safouh Second,,Al Safouh Second,,,Unit,38,25888.83,3086500.00,119.23
2022-01-01,2022,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,43,9367.23,2450000.00,261.55
2022-01-01,2022,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Land,11,6458.34,5261802.00,814.73
2022-01-01,2022,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,142,10353.60,1382500.00,133.03
2022-01-01,2022,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,18,6474.38,3590000.00,554.88
2022-01-01,2022,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,15,28505.10,782180.00,27.44
2022-01-01,2022,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,48,11102.05,1145000.00,103.22
2022-01-01,2022,95,Al Warsan First,International City,International City,25.17,55.42,Unit,98,5073.07,392500.00,77.42
2022-01-01,2022,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,13,7614.94,2120000.00,278.40
2022-01-01,2022,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,68,7720.77,1450888.00,187.92
2022-01-01,2022,102,Al Yufrah 1,,Al Yufrah 1,25.00,55.44,Villa,20,7810.74,1370388.00,175.45
2022-01-01,2022,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Land,39,6979.41,1220000.00,174.80
2022-01-01,2022,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Villa,19,7602.97,1329000.00,174.80
2022-01-01,2022,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Land,17,7553.24,869000.00,115.05
2022-01-01,2022,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,244,24243.29,5311699.00,219.10
2022-01-01,2022,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,554,15634.27,1043900.00,66.77
2022-01-01,2022,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Land,31,10925.93,4425000.00,405.00
2022-01-01,2022,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Unit,89,16761.22,1102888.00,65.80
2022-01-01,2022,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Villa,36,12133.46,4795000.00,395.09
2022-01-01,2022,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Land,212,7095.80,1688800.00,238.00
2022-01-01,2022,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,162,10494.82,409140.50,38.98
2022-01-01,2022,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Villa,21,10267.86,2300000.00,224.00
2022-01-01,2022,135,Jabal Ali Industrial Second,,Jabal Ali Industrial Second,,,Unit,10,10438.01,608686.50,58.59
2022-01-01,2022,138,Jumeirah First,Jumeirah 1,Jumeirah 1,25.22,55.26,Unit,81,23107.29,2634000.00,113.99
2022-01-01,2022,139,Jumeirah Second,,Jumeirah Second,,,Land,10,17212.82,11797234.50,685.38
2022-01-01,2022,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Unit,18,7111.52,848394.50,117.50
2022-01-01,2022,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Villa,95,7886.44,1475000.00,187.03
2022-01-01,2022,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,493,26494.67,3015888.00,113.83
2022-01-01,2022,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,60,11454.49,874550.00,76.35
2022-01-01,2022,152,Muhaisanah First,,Muhaisanah First,,,Unit,49,12606.77,1563240.00,124.00
2022-01-01,2022,164,Nad Al Shiba Third,Nad Al Sheba 3,Nad Al Sheba 3,25.15,55.36,Land,30,5711.36,2678000.00,468.89
2022-01-01,2022,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,44,6109.54,619000.00,101.56
2022-01-01,2022,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,113,26711.70,15500000.00,580.27
2022-01-01,2022,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,14,24056.75,14965000.00,622.07
2022-01-01,2022,198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,25.14,55.20,Unit,15,23892.14,4200000.00,175.79
2022-01-01,2022,200,Wadi Al Safa 2,Dubailand,Dubailand,25.06,55.25,Unit,11,4425.58,589000.00,133.09
2022-01-01,2022,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,39,11235.96,450000.00,40.05
2022-01-01,2022,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Land,35,9221.98,4148230.00,449.82
2022-01-01,2022,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,25,6124.45,500000.00,81.64
2022-01-01,2022,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,247,9117.66,3555888.00,390.00
2022-01-01,2022,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,28,7697.30,6675002.00,867.20
2022-01-01,2022,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Unit,34,7092.86,387719.00,54.88
2022-01-01,2022,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Villa,111,9358.37,4800000.00,512.91
2022-01-01,2022,210,Zaabeel Second,Zabeel 2,Zabeel 2,25.23,55.29,Unit,19,21717.76,2190888.00,100.88
2022-02-01,2022,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Unit,14,10088.95,1770100.00,175.41
2022-02-01,2022,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,395,9288.08,955000.00,102.82
2022-02-01,2022,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,14,9395.87,2145000.00,231.04
2022-02-01,2022,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,102,12470.25,546218.50,43.88
2022-02-01,2022,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Land,280,11569.44,1666000.00,144.00
2022-02-01,2022,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,28,6193.43,415000.00,66.97
2022-02-01,2022,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,13,5523.51,2700000.00,488.82
2022-02-01,2022,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Land,85,14295.79,10132000.00,708.74
2022-02-01,2022,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,56,5907.20,781400.00,131.99
2022-02-01,2022,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,40,12077.15,1707500.00,141.38
2022-02-01,2022,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Land,16,13955.99,2045000.00,146.65
2022-02-01,2022,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,44,12020.76,496129.50,41.26
2022-02-01,2022,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,13,8426.06,3400000.00,403.51
2022-02-01,2022,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,26,8167.32,845500.00,103.47
2022-02-01,2022,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,237,20037.61,1964888.00,98.06
2022-02-01,2022,44,Al Kifaf,,Al Kifaf,25.23,55.30,Unit,14,14657.81,2159888.50,147.35
2022-02-01,2022,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Land,29,15550.35,4648000.00,298.90
2022-02-01,2022,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,530,15992.73,605190.00,37.84
2022-02-01,2022,79,Al Safouh Second,,Al Safouh Second,,,Unit,77,25082.57,2099160.00,83.69
2022-02-01,2022,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,40,9172.66,3337500.00,362.96
2022-02-01,2022,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,158,10011.77,967113.50,96.28
2022-02-01,2022,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,24,7880.32,5012500.00,637.64
2022-02-01,2022,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,10,7624.98,587500.00,77.14
2022-02-01,2022,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,85,11840.33,2971804.00,250.99
2022-02-01,2022,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,14,13187.57,2980000.00,225.94
2022-02-01,2022,95,Al Warsan First,International City,International City,25.17,55.42,Unit,125,4883.72,210000.00,43.00
2022-02-01,2022,98,Al Wasl,Al Wasl (City Walk area),Al Wasl (City Walk area),25.20,55.26,Unit,10,20011.59,1378000.00,68.86
2022-02-01,2022,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,17,7570.02,2600000.00,343.46
2022-02-01,2022,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,40,8822.18,1700000.00,192.71
2022-02-01,2022,102,Al Yufrah 1,,Al Yufrah 1,25.00,55.44,Villa,135,8539.59,1485888.00,174.00
2022-02-01,2022,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Land,54,7803.95,1120000.00,143.52
2022-02-01,2022,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Villa,28,7038.38,1057500.00,149.54
2022-02-01,2022,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Land,25,7574.30,869000.00,114.73
2022-02-01,2022,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Villa,13,7411.07,1125000.00,151.80
2022-02-01,2022,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,234,22785.04,2622392.50,115.34
2022-02-01,2022,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,616,16616.63,680471.50,40.95
