area_id,area_name,display_name,area,year,bedroom_category,txn_count
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2018,1BR,77
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2018,2BR,78
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2018,3BR,5
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2019,1BR,62
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2019,2BR,59
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2019,4BR+,9
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2020,1BR,56
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2020,2BR,74
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2020,3BR,5
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2020,4BR+,61
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2021,1BR,112
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2021,2BR,44
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2021,4BR+,83
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2022,1BR,88
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2022,2BR,68
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2022,3BR,9
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2022,4BR+,86
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2023,1BR,16
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2023,3BR,118
161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,2023,4BR+,5
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2010,1BR,337
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2010,2BR,185
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2010,Non-residential,241
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2010,Studio,289
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2011,1BR,332
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2011,2BR,112
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2011,3BR,7
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2011,Non-residential,83
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2011,Studio,199
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2012,1BR,525
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2012,2BR,111
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2012,3BR,10
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2012,Non-residential,117
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2012,Studio,286
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2013,1BR,767
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2013,2BR,424
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2013,3BR,32
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2013,Non-residential,232
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2013,Studio,407
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2014,1BR,878
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2014,2BR,250
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2014,3BR,37
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2014,Non-residential,100
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2014,Studio,508
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2015,1BR,1089
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2015,2BR,201
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2015,3BR,13
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2015,Non-residential,66
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2015,Studio,277
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2016,1BR,987
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2016,2BR,227
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2016,3BR,36
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2016,Non-residential,69
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2016,Studio,531
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2017,1BR,644
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2017,2BR,130
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2017,3BR,40
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2017,Non-residential,41
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2017,Studio,292
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2018,1BR,452
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2018,2BR,102
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2018,3BR,17
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2018,Non-residential,108
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2018,Studio,322
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2019,1BR,294
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2019,2BR,69
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2019,3BR,11
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2019,Non-residential,47
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2019,Studio,220
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2020,1BR,233
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2020,2BR,76
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2020,3BR,8
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2020,Non-residential,22
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2020,Studio,175
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2021,1BR,287
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2021,2BR,141
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2021,3BR,23
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2021,Non-residential,45
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2021,Studio,150
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2022,1BR,454
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2022,2BR,170
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2022,3BR,44
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2022,Non-residential,52
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2022,Studio,204
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2023,1BR,114
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2023,2BR,47
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2023,3BR,13
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2023,Non-residential,11
167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,2023,Studio,111
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2010,1BR,184
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2010,2BR,572
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2010,3BR,334
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2010,4BR+,25
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2010,Penthouse,20
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2011,1BR,295
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2011,2BR,621
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2011,3BR,419
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2011,4BR+,48
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2011,Penthouse,9
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2012,1BR,268
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2012,2BR,594
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2012,3BR,325
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2012,4BR+,65
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2012,Penthouse,27
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2013,1BR,504
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2013,2BR,793
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2013,3BR,394
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2013,4BR+,75
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2013,Penthouse,31
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2013,Studio,351
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2014,1BR,349
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2014,2BR,492
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2014,3BR,192
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2014,4BR+,27
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2014,Penthouse,13
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2014,Studio,211
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2015,1BR,296
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2015,2BR,340
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2015,3BR,166
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2015,4BR+,27
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2015,Penthouse,7
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2015,Studio,436
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2016,1BR,199
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2016,2BR,287
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2016,3BR,124
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2016,4BR+,28
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2016,Penthouse,11
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2016,Studio,122
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2017,1BR,261
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2017,2BR,307
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2017,3BR,115
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2017,4BR+,32
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2017,Penthouse,6
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2017,Studio,135
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2018,1BR,210
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2018,2BR,225
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2018,3BR,106
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2018,4BR+,21
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2018,Penthouse,18
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2018,Studio,269
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2019,1BR,208
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2019,2BR,275
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2019,3BR,118
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2019,4BR+,24
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2019,Studio,116
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2020,1BR,201
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2020,2BR,218
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2020,3BR,113
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2020,4BR+,27
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2020,Penthouse,5
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2020,Studio,374
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2021,1BR,494
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2021,2BR,473
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2021,3BR,316
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2021,4BR+,124
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2021,Penthouse,12
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2021,Studio,231
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2022,1BR,784
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2022,2BR,1045
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2022,3BR,572
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2022,4BR+,156
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2022,Penthouse,13
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2022,Studio,346
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2023,1BR,158
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2023,2BR,124
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2023,3BR,72
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2023,4BR+,22
174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,2023,Studio,53
175,Port Saeed,,Port Saeed,2012,Non-residential,190
175,Port Saeed,,Port Saeed,2014,Non-residential,84
175,Port Saeed,,Port Saeed,2015,Non-residential,52
175,Port Saeed,,Port Saeed,2016,Non-residential,19
175,Port Saeed,,Port Saeed,2017,Non-residential,17
175,Port Saeed,,Port Saeed,2018,Non-residential,7
175,Port Saeed,,Port Saeed,2019,Non-residential,6
175,Port Saeed,,Port Saeed,2021,Non-residential,17
175,Port Saeed,,Port Saeed,2022,Non-residential,6
180,Rega Al Buteen,,Rega Al Buteen,2010,1BR,14
180,Rega Al Buteen,,Rega Al Buteen,2010,2BR,38
180,Rega Al Buteen,,Rega Al Buteen,2010,3BR,23
180,Rega Al Buteen,,Rega Al Buteen,2011,2BR,10
180,Rega Al Buteen,,Rega Al Buteen,2011,3BR,7
180,Rega Al Buteen,,Rega Al Buteen,2012,2BR,8
180,Rega Al Buteen,,Rega Al Buteen,2013,2BR,12
180,Rega Al Buteen,,Rega Al Buteen,2014,2BR,10
180,Rega Al Buteen,,Rega Al Buteen,2015,2BR,10
180,Rega Al Buteen,,Rega Al Buteen,2016,2BR,8
180,Rega Al Buteen,,Rega Al Buteen,2018,3BR,5
180,Rega Al Buteen,,Rega Al Buteen,2022,1BR,6
180,Rega Al Buteen,,Rega Al Buteen,2022,2BR,6
183,Saih Shuaib 2,,Saih Shuaib 2,2012,3BR,19
183,Saih Shuaib 2,,Saih Shuaib 2,2013,3BR,53
183,Saih Shuaib 2,,Saih Shuaib 2,2014,3BR,8
183,Saih Shuaib 2,,Saih Shuaib 2,2015,3BR,34
183,Saih Shuaib 2,,Saih Shuaib 2,2016,2BR,17
183,Saih Shuaib 2,,Saih Shuaib 2,2017,1BR,5
183,Saih Shuaib 2,,Saih Shuaib 2,2017,2BR,14
183,Saih Shuaib 2,,Saih Shuaib 2,2018,1BR,17
183,Saih Shuaib 2,,Saih Shuaib 2,2018,2BR,21
183,Saih Shuaib 2,,Saih Shuaib 2,2018,Studio,32
183,Saih Shuaib 2,,Saih Shuaib 2,2019,1BR,24
183,Saih Shuaib 2,,Saih Shuaib 2,2019,3BR,8
183,Saih Shuaib 2,,Saih Shuaib 2,2020,1BR,25
183,Saih Shuaib 2,,Saih Shuaib 2,2020,2BR,8
183,Saih Shuaib 2,,Saih Shuaib 2,2021,1BR,7
183,Saih Shuaib 2,,Saih Shuaib 2,2022,3BR,8
187,Trade Center First,,Trade Center First,2013,Non-residential,10
187,Trade Center First,,Trade Center First,2014,Non-residential,43
187,Trade Center First,,Trade Center First,2015,Non-residential,57
187,Trade Center First,,Trade Center First,2016,Non-residential,31
187,Trade Center First,,Trade Center First,2017,Non-residential,24
187,Trade Center First,,Trade Center First,2018,Non-residential,12
187,Trade Center First,,Trade Center First,2019,Non-residential,7
187,Trade Center First,,Trade Center First,2020,Non-residential,5
187,Trade Center First,,Trade Center First,2021,Non-residential,13
187,Trade Center First,,Trade Center First,2022,Non-residential,14
188,Trade Center Second,,Trade Center Second,2010,2BR,10
188,Trade Center Second,,Trade Center Second,2010,3BR,6
188,Trade Center Second,,Trade Center Second,2010,4BR+,5
188,Trade Center Second,,Trade Center Second,2011,2BR,40
188,Trade Center Second,,Trade Center Second,2011,3BR,12
188,Trade Center Second,,Trade Center Second,2012,2BR,11
188,Trade Center Second,,Trade Center Second,2012,3BR,9
188,Trade Center Second,,Trade Center Second,2012,4BR+,8
188,Trade Center Second,,Trade Center Second,2013,1BR,9
188,Trade Center Second,,Trade Center Second,2013,2BR,30
188,Trade Center Second,,Trade Center Second,2013,3BR,17
188,Trade Center Second,,Trade Center Second,2013,4BR+,8
188,Trade Center Second,,Trade Center Second,2014,2BR,13
188,Trade Center Second,,Trade Center Second,2014,3BR,7
188,Trade Center Second,,Trade Center Second,2015,2BR,13
188,Trade Center Second,,Trade Center Second,2016,2BR,13
188,Trade Center Second,,Trade Center Second,2016,3BR,11
188,Trade Center Second,,Trade Center Second,2016,4BR+,8
188,Trade Center Second,,Trade Center Second,2017,2BR,7
188,Trade Center Second,,Trade Center Second,2021,2BR,6
188,Trade Center Second,,Trade Center Second,2022,2BR,14
188,Trade Center Second,,Trade Center Second,2022,3BR,6
188,Trade Center Second,,Trade Center Second,2023,2BR,5
191,Um Hurair Second,,Um Hurair Second,2015,1BR,28
191,Um Hurair Second,,Um Hurair Second,2015,2BR,13
191,Um Hurair Second,,Um Hurair Second,2015,Studio,41
191,Um Hurair Second,,Um Hurair Second,2016,1BR,7
191,Um Hurair Second,,Um Hurair Second,2016,Studio,16
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2019,1BR,114
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2019,2BR,64
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2019,3BR,26
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2019,4BR+,16
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2020,1BR,98
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2020,2BR,59
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2020,3BR,17
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2020,4BR+,6
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2021,1BR,173
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2021,2BR,132
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2021,3BR,22
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2021,4BR+,18
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2022,1BR,495
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2022,2BR,339
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2022,3BR,95
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2022,4BR+,10
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2023,1BR,108
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2023,2BR,84
198,Um Suqaim Third,Umm Suqeim 3,Umm Suqeim 3,2023,3BR,28
200,Wadi Al Safa 2,Dubailand,Dubailand,2012,1BR,44
200,Wadi Al Safa 2,Dubailand,Dubailand,2012,2BR,19
200,Wadi Al Safa 2,Dubailand,Dubailand,2012,3BR,9
200,Wadi Al Safa 2,Dubailand,Dubailand,2013,1BR,28
200,Wadi Al Safa 2,Dubailand,Dubailand,2013,2BR,25
200,Wadi Al Safa 2,Dubailand,Dubailand,2013,3BR,18
200,Wadi Al Safa 2,Dubailand,Dubailand,2014,1BR,353
200,Wadi Al Safa 2,Dubailand,Dubailand,2014,2BR,157
200,Wadi Al Safa 2,Dubailand,Dubailand,2014,3BR,41
200,Wadi Al Safa 2,Dubailand,Dubailand,2015,1BR,592
200,Wadi Al Safa 2,Dubailand,Dubailand,2015,2BR,280
200,Wadi Al Safa 2,Dubailand,Dubailand,2015,3BR,58
200,Wadi Al Safa 2,Dubailand,Dubailand,2016,1BR,387
200,Wadi Al Safa 2,Dubailand,Dubailand,2016,2BR,153
200,Wadi Al Safa 2,Dubailand,Dubailand,2016,3BR,45
200,Wadi Al Safa 2,Dubailand,Dubailand,2016,Studio,30
200,Wadi Al Safa 2,Dubailand,Dubailand,2017,1BR,355
200,Wadi Al Safa 2,Dubailand,Dubailand,2017,2BR,153
200,Wadi Al Safa 2,Dubailand,Dubailand,2017,3BR,33
200,Wadi Al Safa 2,Dubailand,Dubailand,2017,Studio,20
200,Wadi Al Safa 2,Dubailand,Dubailand,2018,1BR,131
200,Wadi Al Safa 2,Dubailand,Dubailand,2018,2BR,70
200,Wadi Al Safa 2,Dubailand,Dubailand,2018,3BR,14
200,Wadi Al Safa 2,Dubailand,Dubailand,2018,Studio,5
200,Wadi Al Safa 2,Dubailand,Dubailand,2019,1BR,331
200,Wadi Al Safa 2,Dubailand,Dubailand,2019,2BR,112
200,Wadi Al Safa 2,Dubailand,Dubailand,2019,3BR,7
200,Wadi Al Safa 2,Dubailand,Dubailand,2019,Studio,210
200,Wadi Al Safa 2,Dubailand,Dubailand,2020,1BR,119
200,Wadi Al Safa 2,Dubailand,Dubailand,2020,2BR,55
200,Wadi Al Safa 2,Dubailand,Dubailand,2020,3BR,11
200,Wadi Al Safa 2,Dubailand,Dubailand,2020,Studio,211
200,Wadi Al Safa 2,Dubailand,Dubailand,2021,1BR,142
200,Wadi Al Safa 2,Dubailand,Dubailand,2021,2BR,52
200,Wadi Al Safa 2,Dubailand,Dubailand,2021,3BR,15
200,Wadi Al Safa 2,Dubailand,Dubailand,2021,Studio,77
200,Wadi Al Safa 2,Dubailand,Dubailand,2022,1BR,121
200,Wadi Al Safa 2,Dubailand,Dubailand,2022,2BR,62
200,Wadi Al Safa 2,Dubailand,Dubailand,2022,3BR,13
200,Wadi Al Safa 2,Dubailand,Dubailand,2023,1BR,19
200,Wadi Al Safa 2,Dubailand,Dubailand,2023,2BR,10
200,Wadi Al Safa 2,Dubailand,Dubailand,2023,Non-residential,10
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2010,1BR,210
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2010,2BR,303
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2010,3BR,163
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2010,4BR+,16
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2010,Studio,132
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2012,1BR,6
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2012,2BR,7
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2013,1BR,24
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2013,2BR,19
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2013,3BR,19
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2013,Studio,19
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2014,1BR,80
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2014,2BR,40
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2014,3BR,35
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2014,Studio,168
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2015,1BR,85
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2015,2BR,107
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2015,3BR,57
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2015,Studio,78
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2016,1BR,31
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2016,2BR,35
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2016,3BR,25
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2016,Studio,38
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2017,1BR,68
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2017,2BR,54
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2017,3BR,68
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2017,4BR+,150
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2017,Studio,26
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2018,1BR,28
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2018,2BR,39
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2018,3BR,16
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2018,4BR+,8
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2018,Studio,11
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2019,1BR,29
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2019,2BR,40
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2019,3BR,25
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2019,Studio,21
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2020,1BR,97
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2020,2BR,64
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2020,3BR,38
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2020,Studio,9
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2021,1BR,128
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2021,2BR,154
201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,2021,3BR,30
